Home Assistant notifications (Log started: 2021-11-26T15:26:00.048506+00:00)
--------------------------------------------------------------------------------
202111262221;39.2;21.9
202111262222;39.2;21.9
202111262223;39.2;21.9
202111262224;39.2;21.9
202111262225;39.2;21.9
202111262226;39.2;21.9
202111262227;39.2;21.9
202111262228;39.2;21.9
202111262229;39.2;21.9
202111262230;39.1;21.9
202111262231;39.1;21.9
202111262232;39.2;21.9
202111262233;39.2;21.9
202111262234;39.2;21.9
202111262235;39.1;21.9
202111262236;39.1;21.9
202111262237;39.1;21.9
202111262238;39.1;21.9
202111262239;39.1;22.0
202111262240;39.1;21.9
202111262241;39.1;21.9
202111262242;39.1;21.9
202111262243;39.1;21.9
202111262244;39.1;21.9
202111262245;39.1;22.0
202111262246;39.1;22.0
202111262247;39.1;22.0
202111262248;39.1;21.9
202111262249;39.1;21.9
202111262250;39.2;21.9
202111262251;39.2;21.9
202111262252;39.1;21.9
202111262253;39.2;21.9
202111262254;39.2;21.9
202111262255;39.2;21.9
202111262256;39.2;21.9
202111262257;39.3;21.9
202111262258;39.2;21.9
202111262259;39.2;21.9
202111262300;39.3;21.9
202111262301;39.3;21.9
202111262302;39.3;21.9
202111262303;39.3;21.9
202111262304;39.3;21.9
202111262305;39.3;21.9
202111262306;39.3;22.0
202111262307;39.4;22.0
202111262308;39.4;21.9
202111262309;39.4;21.9
202111262310;39.4;21.9
202111262311;39.4;21.9
202111262312;39.4;22.0
202111262313;39.4;21.9
202111262314;39.5;21.9
202111262315;39.5;21.9
202111262316;39.4;21.9
202111262317;39.5;21.9
202111262318;39.5;21.9
202111262319;39.5;21.9
202111262320;39.5;21.9
202111262321;39.5;21.9
202111262322;39.5;21.9
202111262323;39.5;21.9
202111262324;39.5;21.9
202111262325;39.5;21.9
202111262326;39.5;21.9
202111262327;39.5;22.0
202111262328;39.5;21.9
202111262329;39.5;21.9
202111262330;39.5;22.0
202111262331;39.5;22.0
202111262332;39.5;21.9
202111262333;39.5;21.9
202111262334;39.5;21.9
202111262335;39.6;22.0
202111262336;39.6;22.0
202111262337;39.5;22.0
202111262338;39.5;22.0
202111262339;39.5;21.9
202111262340;39.6;21.9
202111262341;39.6;22.0
202111262342;39.6;22.0
202111262343;39.6;22.0
202111262344;39.6;21.9
202111262345;39.6;21.9
202111262346;39.6;21.9
202111262347;39.6;22.0
202111262348;39.6;22.0
202111262349;39.6;22.0
202111262350;39.6;22.0
202111262351;39.6;22.0
202111262352;39.6;22.0
202111262353;39.7;22.0
202111262354;39.6;22.0
202111262355;39.7;22.0
202111262356;39.7;21.9
202111262357;39.7;21.9
202111262358;39.7;22.0
202111262359;39.7;22.0
202111270000;39.7;22.0
202111270001;39.7;22.0
202111270002;39.7;22.0
202111270003;39.7;22.0
202111270004;39.6;22.0
202111270005;39.7;22.0
202111270006;39.7;22.0
202111270007;39.7;22.0
202111270008;39.7;22.0
202111270009;39.6;22.0
202111270010;39.6;22.0
202111270011;39.6;22.0
202111270012;39.7;22.0
202111270013;39.7;22.0
202111270014;39.7;22.0
202111270015;39.6;22.0
202111270016;39.7;22.0
202111270017;39.7;22.0
202111270018;39.6;22.0
202111270019;39.6;22.0
202111270020;39.6;22.0
202111270021;39.6;22.0
202111270022;39.6;22.0
202111270023;39.6;22.0
202111270024;39.6;22.0
202111270025;39.6;22.0
202111270026;39.6;22.0
202111270027;39.6;22.0
202111270028;39.6;22.0
202111270029;39.6;22.1
202111270030;39.6;22.1
202111270031;39.6;22.1
202111270032;39.6;22.1
202111270033;39.6;22.1
202111270034;39.5;22.1
202111270035;39.5;22.1
202111270036;39.6;22.1
202111270037;39.6;22.1
202111270038;39.6;22.1
202111270039;39.6;22.1
202111270040;39.6;22.1
202111270041;39.6;22.1
202111270042;39.6;22.1
202111270043;39.6;22.1
202111270044;39.6;22.1
202111270045;39.6;22.1
202111270046;39.6;22.1
202111270047;39.6;22.1
202111270048;39.6;22.0
202111270049;39.6;22.1
202111270050;39.7;22.0
202111270051;39.6;22.1
202111270052;39.6;22.0
202111270053;39.6;22.0
202111270054;39.6;22.1
202111270055;39.6;22.1
202111270056;39.7;22.0
202111270057;39.6;22.1
202111270058;39.6;22.1
202111270059;39.6;22.1
202111270100;39.6;22.1
202111270101;39.6;22.1
202111270102;39.6;22.1
202111270103;39.7;22.1
202111270104;39.7;22.1
202111270105;39.6;22.1
202111270106;39.6;22.1
202111270107;39.6;22.1
202111270108;39.6;22.0
202111270109;39.6;22.1
202111270110;39.6;22.1
202111270111;39.7;22.1
202111270112;39.6;22.1
202111270113;39.6;22.1
202111270114;39.6;22.1
202111270115;39.7;22.1
202111270116;39.7;22.1
202111270117;39.6;22.1
202111270118;39.6;22.1
202111270119;39.6;22.1
202111270120;39.7;22.1
202111270121;39.6;22.1
202111270122;39.7;22.1
202111270123;39.6;22.1
202111270124;39.6;22.1
202111270125;39.6;22.1
202111270126;39.7;22.1
202111270127;39.6;22.1
202111270128;39.6;22.1
202111270129;39.7;22.1
202111270130;39.7;22.1
202111270131;39.7;22.1
202111270132;39.7;22.1
202111270133;39.7;22.1
202111270134;39.6;22.1
202111270135;39.6;22.1
202111270136;39.6;22.1
202111270137;39.7;22.1
202111270138;39.6;22.1
202111270139;39.6;22.1
202111270140;39.6;22.1
202111270141;39.6;22.1
202111270142;39.6;22.1
202111270143;39.6;22.1
202111270144;39.6;22.1
202111270145;39.6;22.1
202111270146;39.6;22.1
202111270147;39.6;22.0
202111270148;39.6;22.0
202111270149;39.6;22.1
202111270150;39.6;22.1
202111270151;39.6;22.0
202111270152;39.6;22.1
202111270153;39.6;22.1
202111270154;39.6;22.1
202111270155;39.6;22.1
202111270156;39.6;22.1
202111270157;39.6;22.1
202111270158;39.6;22.1
202111270159;39.7;22.0
202111270200;39.6;22.1
202111270201;39.6;22.0
202111270202;39.6;22.0
202111270203;39.6;22.1
202111270204;39.6;22.1
202111270205;39.6;22.1
202111270206;39.6;22.1
202111270207;39.6;22.1
202111270208;39.6;22.0
202111270209;39.6;22.0
202111270210;39.5;22.0
202111270211;39.5;22.1
202111270212;39.5;22.1
202111270213;39.5;22.1
202111270214;39.5;22.1
202111270215;39.5;22.1
202111270216;39.5;22.1
202111270217;39.5;22.1
202111270218;39.5;22.1
202111270219;39.5;22.1
202111270220;39.5;22.1
202111270221;39.5;22.1
202111270222;39.5;22.1
202111270223;39.5;22.1
202111270224;39.5;22.1
202111270225;39.5;22.1
202111270226;39.5;22.1
202111270227;39.5;22.1
202111270228;39.4;22.1
202111270229;39.4;22.0
202111270230;39.4;22.0
202111270231;39.4;22.1
202111270232;39.4;22.1
202111270233;39.4;22.1
202111270234;39.4;22.1
202111270235;39.4;22.1
202111270236;39.4;22.1
202111270237;39.4;22.1
202111270238;39.4;22.1
202111270239;39.4;22.1
202111270240;39.4;22.1
202111270241;39.4;22.1
202111270242;39.4;22.1
202111270243;39.4;22.1
202111270244;39.4;22.1
202111270245;39.4;22.1
202111270246;39.3;22.1
202111270247;39.3;22.1
202111270248;39.4;22.1
202111270249;39.3;22.1
202111270250;39.3;22.1
202111270251;39.4;22.1
202111270252;39.4;22.1
202111270253;39.4;22.1
202111270254;39.4;22.1
202111270255;39.4;22.2
202111270256;39.4;22.2
202111270257;39.4;22.1
202111270258;39.4;22.2
202111270259;39.4;22.2
202111270300;39.4;22.2
202111270301;39.4;22.2
202111270302;39.4;22.2
202111270303;39.4;22.1
202111270304;39.4;22.1
202111270305;39.5;22.1
202111270306;39.5;22.2
202111270307;39.5;22.1
202111270308;39.5;22.2
202111270309;39.4;22.1
202111270310;39.4;22.1
202111270311;39.4;22.1
202111270312;39.5;22.2
202111270313;39.5;22.2
202111270314;39.5;22.2
202111270315;39.5;22.1
202111270316;39.5;22.1
202111270317;39.4;22.1
202111270318;39.5;22.2
202111270319;39.5;22.2
202111270320;39.4;22.2
202111270321;39.5;22.1
202111270322;39.5;22.1
202111270323;39.4;22.1
202111270324;39.4;22.1
202111270325;39.4;22.1
202111270326;39.4;22.1
202111270327;39.4;22.1
202111270328;39.4;22.1
202111270329;39.4;22.0
202111270330;39.4;22.1
202111270331;39.4;22.1
202111270332;39.4;22.0
202111270333;39.4;22.0
202111270334;39.4;22.0
202111270335;39.4;22.1
202111270336;39.4;22.0
202111270337;39.4;22.0
202111270338;39.4;22.0
202111270339;39.4;22.0
202111270340;39.4;22.0
202111270341;39.4;21.9
202111270342;39.4;21.9
202111270343;39.4;21.9
202111270344;39.4;21.9
202111270345;39.4;21.9
202111270346;39.4;21.9
202111270347;39.4;21.9
202111270348;39.4;21.9
202111270349;39.4;21.9
202111270350;39.4;21.9
202111270351;39.4;21.9
202111270352;39.4;21.9
202111270353;39.4;21.9
202111270354;39.4;21.9
202111270355;39.4;21.9
202111270356;39.4;21.9
202111270357;39.4;21.9
202111270358;39.4;21.9
202111270359;39.4;21.9
202111270400;39.4;21.9
202111270401;39.5;21.9
202111270402;39.5;21.9
202111270403;39.5;21.9
202111270404;39.4;21.9
202111270405;39.4;21.9
202111270406;39.4;21.9
202111270407;39.4;21.9
202111270408;39.5;21.9
202111270409;39.5;21.9
202111270410;39.4;21.9
202111270411;39.5;21.8
202111270412;39.5;21.8
202111270413;39.5;21.8
202111270414;39.4;21.9
202111270415;39.4;21.9
202111270416;39.4;21.9
202111270417;39.4;21.8
202111270418;39.4;21.8
202111270419;39.4;21.8
202111270420;39.4;21.8
202111270421;39.4;21.8
202111270422;39.4;21.8
202111270423;39.4;21.8
202111270424;39.4;21.8
202111270425;39.4;21.8
202111270426;39.4;21.8
202111270427;39.4;21.8
202111270428;39.4;21.8
202111270429;39.4;21.8
202111270430;39.4;21.8
202111270431;39.4;21.8
202111270432;39.4;21.8
202111270433;39.4;21.8
202111270434;39.4;21.8
202111270435;39.4;21.8
202111270436;39.4;21.8
202111270437;39.4;21.8
202111270438;39.4;21.8
202111270439;39.4;21.8
202111270440;39.4;21.8
202111270441;39.4;21.8
202111270442;39.4;21.8
202111270443;39.4;21.8
202111270444;39.4;21.8
202111270445;39.4;21.8
202111270446;39.4;21.8
202111270447;39.4;21.8
202111270448;39.4;21.8
202111270449;39.4;21.8
202111270450;39.4;21.7
202111270451;39.4;21.8
202111270452;39.4;21.8
202111270453;39.4;21.8
202111270454;39.4;21.8
202111270455;39.4;21.8
202111270456;39.4;21.7
202111270457;39.4;21.7
202111270458;39.4;21.7
202111270459;39.4;21.7
202111270500;39.4;21.7
202111270501;39.4;21.7
202111270502;39.4;21.7
202111270503;39.4;21.7
202111270504;39.4;21.7
202111270505;39.4;21.7
202111270506;39.4;21.7
202111270507;39.4;21.7
202111270508;39.4;21.7
202111270509;39.4;21.7
202111270510;39.5;21.7
202111270511;39.5;21.7
202111270512;39.5;21.7
202111270513;39.5;21.7
202111270514;39.5;21.7
202111270515;39.5;21.7
202111270516;39.5;21.7
202111270517;39.5;21.7
202111270518;39.5;21.7
202111270519;39.5;21.7
202111270520;39.5;21.7
202111270521;39.5;21.7
202111270522;39.5;21.7
202111270523;39.6;21.7
202111270524;39.5;21.7
202111270525;39.5;21.7
202111270526;39.6;21.7
202111270527;39.6;21.7
202111270528;39.6;21.7
202111270529;39.6;21.7
202111270530;39.6;21.7
202111270531;39.6;21.7
202111270532;39.6;21.7
202111270533;39.6;21.7
202111270534;39.6;21.7
202111270535;39.6;21.7
202111270536;39.6;21.7
202111270537;39.6;21.7
202111270538;39.6;21.7
202111270539;39.7;21.7
202111270540;39.7;21.7
202111270541;39.6;21.7
202111270542;39.6;21.7
202111270543;39.6;21.7
202111270544;39.6;21.7
202111270545;39.6;21.7
202111270546;39.6;21.7
202111270547;39.6;21.6
202111270548;39.6;21.7
202111270549;39.6;21.7
202111270550;39.6;21.7
202111270551;39.6;21.7
202111270552;39.6;21.7
202111270553;39.6;21.7
202111270554;39.6;21.7
202111270555;39.6;21.7
202111270556;39.6;21.7
202111270557;39.6;21.7
202111270558;39.6;21.7
202111270559;39.6;21.7
202111270600;39.5;21.7
202111270601;39.5;21.6
202111270602;39.6;21.7
202111270603;39.6;21.7
202111270604;39.5;21.7
202111270605;39.5;21.7
202111270606;39.6;21.7
202111270607;39.6;21.7
202111270608;39.6;21.7
202111270609;39.6;21.7
202111270610;39.6;21.7
202111270611;39.6;21.7
202111270612;39.6;21.7
202111270613;39.6;21.7
202111270614;39.6;21.7
202111270615;39.5;21.7
202111270616;39.6;21.7
202111270617;39.6;21.6
202111270618;39.5;21.7
202111270619;39.5;21.7
202111270620;39.5;21.6
202111270621;39.5;21.6
202111270622;39.5;21.7
202111270623;39.5;21.7
202111270624;39.5;21.6
202111270625;39.5;21.6
202111270626;39.5;21.7
202111270627;39.5;21.6
202111270628;39.5;21.6
202111270629;39.6;21.6
202111270630;39.5;21.6
202111270631;39.5;21.6
202111270632;39.5;21.6
202111270633;39.5;21.7
202111270634;39.5;21.7
202111270635;39.5;21.6
202111270636;39.6;21.6
202111270637;39.6;21.6
202111270638;39.6;21.7
202111270639;39.6;21.7
202111270640;39.6;21.6
202111270641;39.6;21.6
202111270642;39.6;21.7
202111270643;39.6;21.6
202111270644;39.6;21.7
202111270645;39.6;21.7
202111270646;39.6;21.6
202111270647;39.6;21.6
202111270648;39.6;21.6
202111270649;39.6;21.6
202111270650;39.6;21.6
202111270651;39.6;21.6
202111270652;39.6;21.6
202111270653;39.6;21.6
202111270654;39.6;21.6
202111270655;39.6;21.6
202111270656;39.6;21.6
202111270657;39.6;21.7
202111270658;39.7;21.7
202111270659;39.7;21.6
202111270700;39.7;21.6
202111270701;39.6;21.6
202111270702;39.6;21.7
202111270703;39.7;21.7
202111270704;39.6;21.7
202111270705;39.7;21.6
202111270706;39.7;21.6
202111270707;39.7;21.6
202111270708;39.7;21.6
202111270709;39.7;21.6
202111270710;39.7;21.7
202111270711;39.7;21.6
202111270712;39.7;21.6
202111270713;39.7;21.6
202111270714;39.7;21.6
202111270715;39.7;21.6
202111270716;39.7;21.6
202111270717;39.7;21.6
202111270718;39.7;21.6
202111270719;39.7;21.6
202111270720;39.7;21.6
202111270721;39.7;21.7
202111270722;39.7;21.7
202111270723;39.7;21.6
202111270724;39.7;21.7
202111270725;39.7;21.6
202111270726;39.7;21.6
202111270727;39.7;21.6
202111270728;39.7;21.6
202111270729;39.7;21.6
202111270730;39.7;21.7
202111270731;39.7;21.6
202111270732;39.7;21.6
202111270733;39.7;21.7
202111270734;39.7;21.7
202111270735;39.7;21.7
202111270736;39.7;21.7
202111270737;39.7;21.7
202111270738;39.7;21.8
202111270739;39.7;21.8
202111270740;39.7;21.8
202111270741;39.7;21.8
202111270742;39.7;21.8
202111270743;39.7;21.8
202111270744;39.7;21.8
202111270745;39.6;21.9
202111270746;39.6;21.8
202111270747;39.7;21.8
202111270748;39.6;21.8
202111270749;39.6;21.8
202111270750;39.6;21.9
202111270751;39.6;21.8
202111270752;39.6;21.9
202111270753;39.7;21.9
202111270754;39.7;21.9
202111270755;39.7;21.9
202111270756;39.7;21.9
202111270757;39.6;21.9
202111270758;39.7;21.9
202111270759;39.7;21.9
202111270800;39.7;21.9
202111270801;39.7;21.9
202111270802;39.7;21.9
202111270803;39.7;21.9
202111270804;39.6;21.9
202111270805;39.7;21.9
202111270806;39.7;21.9
202111270807;39.7;21.9
202111270808;39.7;21.9
202111270809;39.7;21.9
202111270810;39.7;21.9
202111270811;39.7;21.9
202111270812;39.7;21.9
202111270813;39.7;21.9
202111270814;39.7;21.9
202111270815;39.7;21.9
202111270816;39.7;21.9
202111270817;39.7;21.9
202111270818;39.8;21.9
202111270819;39.8;21.9
202111270820;39.8;21.9
202111270821;39.8;21.9
202111270822;39.8;21.9
202111270823;39.8;21.9
202111270824;39.8;21.9
202111270825;39.8;21.9
202111270826;39.8;21.9
202111270827;39.8;21.9
202111270828;39.8;21.9
202111270829;39.8;21.9
202111270830;39.8;21.9
202111270831;39.8;21.9
202111270832;39.8;21.9
202111270833;39.8;21.9
202111270834;39.8;21.9
202111270835;39.8;22.0
202111270836;39.8;22.0
202111270837;39.8;22.0
202111270838;39.8;22.0
202111270839;39.8;22.0
202111270840;39.8;22.0
202111270841;39.8;22.0
202111270842;39.8;22.0
202111270843;39.8;22.0
202111270844;39.8;22.0
202111270845;39.8;21.9
202111270846;39.8;21.9
202111270847;39.8;21.9
202111270848;39.8;21.9
202111270849;39.8;21.9
202111270850;39.8;21.9
202111270851;39.8;21.9
202111270852;39.8;21.9
202111270853;39.8;21.9
202111270854;39.8;21.9
202111270855;39.8;21.9
202111270856;39.8;21.9
202111270857;39.8;21.9
202111270858;39.8;21.9
202111270859;39.8;21.9
202111270900;39.8;21.9
202111270901;39.8;21.9
202111270902;39.8;21.9
202111270903;39.8;21.9
202111270904;39.8;21.9
202111270905;39.8;21.8
202111270906;39.8;21.8
202111270907;39.8;21.8
202111270908;39.8;21.8
202111270909;39.8;21.8
202111270910;39.8;21.8
202111270911;39.8;21.8
202111270912;39.8;21.8
202111270913;39.8;21.8
202111270914;39.8;21.8
202111270915;39.8;21.8
202111270916;39.7;21.8
202111270917;39.7;21.8
202111270918;39.7;21.8
202111270919;39.8;21.8
202111270920;39.8;21.8
202111270921;39.7;21.8
202111270922;39.7;21.8
202111270923;39.7;21.7
202111270924;39.7;21.8
202111270925;39.7;21.8
202111270926;39.8;21.8
202111270927;39.8;21.8
202111270928;39.7;21.8
202111270929;39.7;21.8
202111270930;39.6;21.8
202111270931;39.6;21.7
202111270932;39.7;21.7
202111270933;39.7;21.8
202111270934;39.6;21.7
202111270935;39.6;21.7
202111270936;39.6;21.7
202111270937;39.6;21.8
202111270938;39.6;21.8
202111270939;39.6;21.8
202111270940;39.6;21.7
202111270941;39.6;21.7
202111270942;39.6;21.7
202111270943;39.6;21.8
202111270944;39.6;21.8
202111270945;39.6;21.7
202111270946;39.6;21.8
202111270947;39.6;21.7
202111270948;39.5;21.7
202111270949;39.5;21.7
202111270950;39.5;21.7
202111270951;39.5;21.7
202111270952;39.5;21.7
202111270953;39.5;21.7
202111270954;39.5;21.7
202111270955;39.5;21.7
202111270956;39.5;21.7
202111270957;39.5;21.7
202111270958;39.5;21.7
202111270959;39.5;21.8
202111271000;39.5;21.7
202111271001;39.5;21.7
202111271002;39.5;21.7
202111271003;39.5;21.7
202111271004;39.5;21.7
202111271005;39.5;21.7
202111271006;39.5;21.7
202111271007;39.5;21.7
202111271008;39.5;21.7
202111271009;39.5;21.7
202111271010;39.6;21.7
202111271011;39.6;21.7
202111271012;39.6;21.7
202111271013;39.5;21.7
202111271014;39.6;21.7
202111271015;39.6;21.7
202111271016;39.6;21.7
202111271017;39.6;21.8
202111271018;39.6;21.8
202111271019;39.6;21.7
202111271020;39.6;21.7
202111271021;39.6;21.7
202111271022;39.6;21.8
202111271023;39.6;21.8
202111271024;39.6;21.7
202111271025;39.6;21.7
202111271026;39.6;21.7
202111271027;39.5;21.7
202111271028;39.5;21.7
202111271029;39.5;21.7
202111271030;39.6;21.8
202111271031;39.6;21.7
202111271032;39.5;21.7
202111271033;39.5;21.7
202111271034;39.5;21.7
202111271035;39.5;21.7
202111271036;39.5;21.7
202111271037;39.5;21.7
202111271038;39.5;21.7
202111271039;39.5;21.7
202111271040;39.5;21.7
202111271041;39.5;21.7
202111271042;39.5;21.7
202111271043;39.5;21.7
202111271044;39.5;21.7
202111271045;39.5;21.8
202111271046;39.5;21.8
202111271047;39.5;21.7
202111271048;39.5;21.7
202111271049;39.5;21.7
202111271050;39.5;21.8
202111271051;39.5;21.8
202111271052;39.5;21.8
202111271053;39.5;21.8
202111271054;39.5;21.8
202111271055;39.5;21.8
202111271056;39.5;21.8
202111271057;39.5;21.7
202111271058;39.5;21.7
202111271059;39.5;21.8
202111271100;39.5;21.8
202111271101;39.5;21.8
202111271102;39.5;21.8
202111271103;39.5;21.8
202111271104;39.5;21.8
202111271105;39.5;21.7
202111271106;39.5;21.8
202111271107;39.6;21.8
202111271108;39.6;21.7
202111271109;39.6;21.7
202111271110;39.6;21.7
202111271111;39.6;21.7
202111271112;39.6;21.7
202111271113;39.6;21.7
202111271114;39.6;21.8
